15-10-22 **Saturday**સેવ ખમણી,ચટણી, ચા**રોટલી,ટીંડોરાનુંશાક,નમક્સ દાળનુંશાક,સુંભારો,છાશ,ગોળ**રોટલી,રીંગણ-બટાકા,સાદીખીચડી,મરચાું,ગોળ,દૂધ
16-10-22 **Sunday**ફ્રુટ્સ/ નમક્સ ફરસાણ,મરચા,ચા**મગજ લા/ટોપરાપાક.,પુરી,શાક,પાત્રા,દાળભાત,મરચા,છાશ**સાદી ભેળ,આલ-ુમટર નો રગડો,લાલ-લીલીચટણી,છાશ
17-10-22 **Monday**પીળા ઢોકળા,કઢી ચા**રોટલી,કોબીજ-વટાણા,દેશી ચોળીનુંશાક,લો.મરચા,કાુંદા,છાશ,ગોળ**રોટલી,છોલે-પુલાવ,મરચાું,ગોળ,છાશ
18-10-22 **Tuesday**વ્હાઇટ ઢોકળા,કઢી,ચા**રોટલી,ગલકા-દાળ,ચોળાનુંશાક,સલાડ/સુંભારો, છાશ, ગોળ**ભાખરી, દુધી-દાળનુંશાક, વઘારેલ ભાત, મરચા,ગોળ, દુધ
19-10-22 **Wednesday**ઉપમા,ચટણી/ટોસપટ્ટી,ચા**રોટલી, કારેલા,નમક્સ કઠોળ,સલાડ-છાશ-ગોળ**જલેબી,ફાફડી-કઢી,કાદા,મરચા,છાશ
20-10-22 **Thursday**મસાલા ભાખરી,મરચા,ચા**રોટલી,દૂધીનુંશાક,દેશી ચણાનુંશાક,સલાડ,છાશ,ગોળ**ઇડલી-સુંભાર, કોપરેલ ચટણી,છાશ
21-10-22 **Friday**સેવ-મમરી વાળા પૌઆ,ચા**રોટલી,તરુીયા-બટાકા,વટાણાનુંશાક,સુંભારો,છાશ,ગોળ**ભાખરી,દહીં કઠોળ ખીચડી,મરચાું,છાશ
22-10-22 **Saturday**સેવ ખમણી,ચટણી, ચા**રોટલી,ટીંડોરાનુંશાક,નમક્સ દાળનુંશાક,સુંભારો,છાશ,ગોળ**રોટલી,રીંગણ-બટાકા,સાદીખીચડી,મરચાું,ગોળ,દૂધ
23-10-22 **Sunday**ફ્રુટ્સ/ નમક્સ ફરસાણ,મરચા,ચા**મગજ લા/ટોપરાપાક.,પુરી,શાક,પાત્રા,દાળભાત,મરચા,છાશ**સાદી ભેળ,આલ-ુમટર નો રગડો,લાલ-લીલીચટણી,છાશ
24-10-22 **Monday**પીળા ઢોકળા,કઢી ચા**રોટલી,કોબીજ-વટાણા,દેશી ચોળીનુંશાક,લો.મરચા,કાુંદા,છાશ,ગોળ**રોટલી,છોલે-પુલાવ,મરચાું,ગોળ,છાશ
25-10-22 **Tuesday**વ્હાઇટ ઢોકળા,કઢી,ચા**રોટલી,ગલકા-દાળ,ચોળાનુંશાક,સલાડ/સુંભારો, છાશ, ગોળ**ભાખરી, દુધી-દાળનુંશાક, વઘારેલ ભાત, મરચા,ગોળ, દુધ
26-10-22 **Wednesday**ઉપમા,ચટણી/ટોસપટ્ટી,ચા**રોટલી, કારેલા,નમક્સ કઠોળ,સલાડ-છાશ-ગોળ**જલેબી,ફાફડી-કઢી,કાદા,મરચા,છાશ
27-10-22 **Thursday**મસાલા ભાખરી,મરચા,ચા**રોટલી,દૂધીનુંશાક,દેશી ચણાનુંશાક,સલાડ,છાશ,ગોળ**ઇડલી-સુંભાર, કોપરેલ ચટણી,છાશ
28-10-22 **Friday**સેવ-મમરી વાળા પૌઆ,ચા**રોટલી,તરુીયા-બટાકા,વટાણાનુંશાક,સુંભારો,છાશ,ગોળ**ભાખરી,દહીં કઠોળ ખીચડી,મરચાું,છાશ
29-10-22 **Saturday**સેવ ખમણી,ચટણી, ચા**રોટલી,ટીંડોરાનુંશાક,નમક્સ દાળનુંશાક,સુંભારો,છાશ,ગોળ**રોટલી,રીંગણ-બટાકા,સાદીખીચડી,મરચાું,ગોળ,દૂધ
30-10-22 **Sunday**ફ્રુટ્સ/ નમક્સ ફરસાણ,મરચા,ચા**મગજ લા/ટોપરાપાક.,પુરી,શાક,પાત્રા,દાળભાત,મરચા,છાશ**સાદી ભેળ,આલ-ુમટર નો રગડો,લાલ-લીલીચટણી,છાશ
31-10-22 **Monday**પીળા ઢોકળા,કઢી ચા**રોટલી,કોબીજ-વટાણા,દેશી ચોળીનુંશાક,લો.મરચા,કાુંદા,છાશ,ગોળ**રોટલી,છોલે-પુલાવ,મરચાું,ગોળ,છાશ
